id,ref_id,ref_class,date,debit_account_id,credit_account_id,description,amount,currency_id,ref_uuid
2217,,,2022-06-01T00:00:00+02:00,101,222,Umbuchung RE27,612.5,1,
2226,,,2022-06-02T00:00:00+02:00,101,150,Umbuchung RE29,1703.34,1,
2227,,,2022-06-15T00:00:00+02:00,101,222,Umbuchung RE35,520.0,1,
2230,39.0,KbInvoice,2022-06-22T00:00:00+02:00,113,222,"Private Kontrolle WTA - Massholderenstr.52, Stallikon",120.0,1,
2231,39.0,KbInvoice,2022-06-22T00:00:00+02:00,113,105,"Private Kontrolle WTA - Massholderenstr.52, Stallikon",9.24,1,
2232,39.0,KbInvoice,2022-06-22T00:00:00+02:00,113,97,"Private Kontrolle WTA - Massholderenstr.52, Stallikon",0.01,1,
2233,,,2022-06-29T00:00:00+02:00,101,222,Umbuchung RE41,542.5,1,
2234,,,2022-06-29T00:00:00+02:00,101,222,Umbuchung RE43,332.5,1,
2235,55.0,KbInvoice,2022-07-13T00:00:00+02:00,113,150,,1000.0,1,
2236,55.0,KbInvoice,2022-07-13T00:00:00+02:00,113,105,,0.0,1,
2241,,KbBill,2022-09-19T00:00:00+02:00,208,107,(Lieferantenrechnung erstellt) Docking Station,161.56,1,7ba6a1ed-8d36-4b19-86f2-b7afccdd3c09
2242,,KbBill,2022-09-19T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Docking Station,12.44,1,7ba6a1ed-8d36-4b19-86f2-b7afccdd3c09
2243,,KbBill,2022-10-05T00:00:00+02:00,228,107,(Lieferantenrechnung erstellt) Kleidung,272.66,1,22bca766-947e-490a-aecd-54831276205f
2244,,KbBill,2022-10-05T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Kleidung,20.99,1,22bca766-947e-490a-aecd-54831276205f
2245,,KbBill,2022-09-30T00:00:00+02:00,163,107,(Lieferantenrechnung erstellt) GEAK Gebühr / Sep 22,278.55,1,75ce6a8e-81ef-4913-923f-0a896072c991
2246,,KbBill,2022-09-30T00:00:00+02:00,112,107,(Lieferantenrechnung erstellt) GEAK Gebühr / Sep 22,21.45,1,75ce6a8e-81ef-4913-923f-0a896072c991
2247,,KbBill,2022-09-09T00:00:00+02:00,178,107,(Lieferantenrechnung erstellt) Akontorechnung 09/22,3695.45,1,acdecf85-6cf8-4543-b5d0-f37082850783
2258,62.0,KbInvoice,2022-08-22T00:00:00+02:00,113,150,Gebäudeanalyse - Sprenger Söhne Holzbau AG,1500.0,1,
2259,62.0,KbInvoice,2022-08-22T00:00:00+02:00,113,105,Gebäudeanalyse - Sprenger Söhne Holzbau AG,0.0,1,
2260,70.0,KbInvoice,2022-08-31T00:00:00+02:00,113,150,"Förderbeitrag GEAK+ Staldenstr.17, Untersiggenthal AG",1000.0,1,
2261,70.0,KbInvoice,2022-08-31T00:00:00+02:00,113,105,"Förderbeitrag GEAK+ Staldenstr.17, Untersiggenthal AG",0.0,1,
2266,302.0,KbClientAccountEntry,2022-03-15T00:00:00+01:00,115,113,Zahlungseingang,850.0,1,
2267,303.0,KbClientAccountEntry,2022-03-21T00:00:00+01:00,115,113,Zahlungseingang,650.0,1,
2268,304.0,KbClientAccountEntry,2022-03-24T00:00:00+01:00,115,113,Zahlungseingang,660.0,1,
2269,305.0,KbClientAccountEntry,2022-03-28T00:00:00+02:00,115,113,Zahlungseingang,430.0,1,
2270,306.0,KbClientAccountEntry,2022-04-04T00:00:00+02:00,115,113,Zahlungseingang,1275.0,1,
2271,307.0,KbClientAccountEntry,2022-04-04T00:00:00+02:00,115,113,Zahlungseingang,697.35,1,
2272,308.0,KbClientAccountEntry,2022-04-04T00:00:00+02:00,115,113,Zahlungseingang,980.05,1,
2273,309.0,KbClientAccountEntry,2022-04-04T00:00:00+02:00,115,113,Zahlungseingang,1526.65,1,
2274,310.0,KbClientAccountEntry,2022-04-04T00:00:00+02:00,115,113,Zahlungseingang,621.95,1,
2276,312.0,KbClientAccountEntry,2022-04-08T00:00:00+02:00,115,113,Zahlungseingang,1500.0,1,
2280,316.0,KbClientAccountEntry,2022-04-25T00:00:00+02:00,115,113,Zahlungseingang,848.15,1,
2281,317.0,KbClientAccountEntry,2022-04-25T00:00:00+02:00,115,113,Zahlungseingang,1733.95,1,
2282,318.0,KbClientAccountEntry,2022-05-05T00:00:00+02:00,115,113,Zahlungseingang,1500.0,1,
2283,,,2022-05-10T00:00:00+02:00,115,113,Gutschrift RE-21-115,2180.0,1,
2284,319.0,KbClientAccountEntry,2022-05-13T00:00:00+02:00,115,113,Zahlungseingang,1000.0,1,
2285,320.0,KbClientAccountEntry,2022-05-13T00:00:00+02:00,115,113,Zahlungseingang,1000.0,1,
2288,323.0,KbClientAccountEntry,2022-05-19T00:00:00+02:00,115,113,Zahlungseingang,1000.0,1,
2289,324.0,KbClientAccountEntry,2022-06-02T00:00:00+02:00,115,113,Zahlungseingang,300.0,1,
2290,325.0,KbClientAccountEntry,2022-06-02T00:00:00+02:00,115,113,Zahlungseingang,500.0,1,
2293,328.0,KbClientAccountEntry,2022-07-11T00:00:00+02:00,115,113,Zahlungseingang,450.0,1,
2295,330.0,KbClientAccountEntry,2022-07-28T00:00:00+02:00,115,113,Zahlungseingang,129.25,1,
2297,332.0,KbClientAccountEntry,2022-08-12T00:00:00+02:00,115,113,Zahlungseingang,1000.0,1,
2300,335.0,KbClientAccountEntry,2022-03-28T00:00:00+02:00,115,113,Zahlungseingang,2019.4,1,
2301,336.0,KbClientAccountEntry,2022-03-28T00:00:00+02:00,115,106,Überzahlung,5266.55,1,
2302,338.0,KbClientAccountEntry,2022-10-09T00:00:00+02:00,106,113,Übertrag vom Kundenkonto,635.45,1,
2303,340.0,KbClientAccountEntry,2022-10-09T00:00:00+02:00,106,113,Übertrag vom Kundenkonto,4631.1,1,
2304,341.0,KbClientAccountEntry,2022-03-28T00:00:00+02:00,115,113,Zahlungseingang,3457.15,1,
2305,342.0,KbClientAccountEntry,2022-05-13T00:00:00+02:00,115,113,Zahlungseingang,603.1,1,
2306,343.0,KbClientAccountEntry,2022-05-13T00:00:00+02:00,115,113,Zahlungseingang,1938.6,1,
2307,344.0,KbClientAccountEntry,2022-06-02T00:00:00+02:00,115,113,Zahlungseingang,570.8,1,
2308,345.0,KbClientAccountEntry,2022-06-02T00:00:00+02:00,115,113,Zahlungseingang,2304.8,1,
2309,,KbClientAccountEntry,2022-03-08T00:00:00+01:00,107,115,(Zahlung erstellt) Zahlung,122.0,1,fe4795e6-9d03-4673-833f-2800cfb3c68b
2310,,KbClientAccountEntry,2022-03-25T00:00:00+01:00,107,115,(Zahlung erstellt) Zahlung,2455.55,1,412d0276-df65-4078-866c-2afffaf1ced1
2311,,KbClientAccountEntry,2022-03-29T00:00:00+02:00,107,115,(Zahlung erstellt) Kontoübertrag,484.65,1,40a74cb1-9c71-49e0-8fa7-1ad9aa0f6e0c
2312,,KbClientAccountEntry,2022-03-31T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",46.2,1,8c78c420-58da-4ac6-8a93-54d9568ffc24
2313,,KbClientAccountEntry,2022-03-31T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,150.0,1,a82d33e1-09a8-4308-8f32-edf21b506412
2314,,KbClientAccountEntry,2022-03-31T00:00:00+02:00,107,115,(Zahlung erstellt) Kontoübertrag,94.6,1,8e020a68-0392-4a43-ba01-b4ab3eed9a7e
2315,,KbClientAccountEntry,2022-03-31T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,169.4,1,dcff5988-791c-4354-8d6f-99043fd2bf2c
2316,,KbClientAccountEntry,2022-04-29T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,161.25,1,032e2efc-bf39-4f27-a300-4fdbca4813d7
2317,,KbClientAccountEntry,2022-04-29T00:00:00+02:00,107,115,(Zahlung erstellt) Kontoübertrag,78.0,1,b3c2c3ac-c3c8-4121-b6fc-48d3444ab7c0
2318,,KbClientAccountEntry,2022-04-29T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",46.95,1,253c15ea-5416-4268-9230-2ac26065851b
2319,,KbClientAccountEntry,2022-04-29T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,450.0,1,c5bc5480-1d30-449e-8211-3b695b952c91
2320,,KbClientAccountEntry,2022-05-11T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",57.5,1,69a82ab6-1987-4d52-8ae1-b454f9ec2e82
2321,,KbClientAccountEntry,2022-05-27T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",983.3,1,bdf9ca78-ad21-4ed3-a7f2-e775eac83335
2322,,KbClientAccountEntry,2022-05-31T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,152.35,1,30df4807-52db-4b78-9142-fdbd2db3e23d
2323,,KbClientAccountEntry,2022-05-31T00:00:00+02:00,107,115,(Zahlung erstellt) Kontoübertrag,40.0,1,ec39d6bb-5d00-4845-9ea2-cb6d1410dec0
2324,,KbClientAccountEntry,2022-05-31T00:00:00+02:00,107,115,(Zahlung erstellt) Kontoübertrag,78.0,1,90d2564a-3926-4419-9565-24bb109313c5
2325,,KbClientAccountEntry,2022-05-31T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,360.0,1,4b0a0ca8-bde4-4f5d-8886-921bc74b1c26
2326,,KbClientAccountEntry,2022-06-09T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",57.5,1,5165068d-d736-471f-8308-ffcace9cb106
2327,,KbClientAccountEntry,2022-06-10T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,226.15,1,d945d819-733c-4661-9b01-f798b42fa3d0
2328,,KbClientAccountEntry,2022-06-10T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,700.05,1,b8ed2195-628f-4808-a513-8aef1e25b044
2329,,KbClientAccountEntry,2022-06-30T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,189.65,1,d797655a-950d-4d0e-bbbb-73f3d3c61137
2331,,KbClientAccountEntry,2022-07-04T00:00:00+02:00,107,115,(Zahlung erstellt) Kontoübertrag,1191.9,1,70208024-679a-4b43-8b46-2529cb689898
2332,,KbClientAccountEntry,2022-07-04T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",165.0,1,22ffe972-884d-4810-b4ad-772e2ade05c4
2333,,KbClientAccountEntry,2022-07-04T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,300.0,1,bdd6d97a-7543-4f9f-a128-f4b61fb0e6b4
2334,,KbClientAccountEntry,2022-07-05T00:00:00+02:00,107,115,(Zahlung erstellt) Kontoübertrag,117.9,1,e9d2b5eb-860e-4fff-8ac2-4ac67e0c6114
2335,,KbClientAccountEntry,2022-07-08T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",57.5,1,010426f2-32bc-48f5-a14b-fee6d0689f85
2336,,KbClientAccountEntry,2022-07-27T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",29.8,1,76186820-0845-4550-9af0-48fda3027d90
2337,,KbClientAccountEntry,2022-07-29T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",30.15,1,69e8e602-0049-4f2c-bc06-dce027a3becb
2338,,KbClientAccountEntry,2022-07-29T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,150.0,1,efb4b71a-0a8e-4c5e-853c-3dcede0ee8de
2339,,KbClientAccountEntry,2022-08-05T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,48.1,1,0ab60128-3e4d-4dcf-b239-9fe1408640ab
2340,,KbClientAccountEntry,2022-08-11T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung,226.15,1,788dfddd-815b-42a6-891d-70522e533759
2341,,KbClientAccountEntry,2022-08-16T00:00:00+02:00,107,115,(Zahlung erstellt) Zahlung Debitkarte,114.95,1,db9a5212-cfe7-440f-997b-fe5396df1a84
2342,,KbClientAccountEntry,2022-08-30T00:00:00+02:00,107,115,(Zahlung erstellt) Kontoübertrag,78.0,1,5b39746d-c072-444f-8b2c-9544f564dea7
2343,,KbClientAccountEntry,2022-08-31T00:00:00+02:00,107,115,(Zahlung erstellt) Kontoübertrag,300.0,1,f32cfe3e-8216-4202-8e89-84c484b2b6d2
2344,,KbClientAccountEntry,2022-09-02T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",9.69,1,37787bda-bb8a-45bd-9cb0-4ed98ef608a9
2345,,KbClientAccountEntry,2022-09-05T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",18.6,1,ad540c79-5550-410c-9a19-0a4c493a3b6f
2346,,KbClientAccountEntry,2022-09-08T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",1031.1,1,57beff78-be4a-4356-b775-5849f3c4332f
2347,,KbClientAccountEntry,2022-09-08T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",57.5,1,2af7e976-9cf3-4704-9cd9-9a672bc83f4f
2348,,KbClientAccountEntry,2022-09-12T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",98.9,1,799cf513-03d8-409b-b652-f08f354d8dbf
2349,139.0,KbInvoice,2022-10-14T00:00:00+02:00,113,222,"Gesuche - Gartenweg 4, Glattfelden ZH, MFH",227.5,1,
2350,139.0,KbInvoice,2022-10-14T00:00:00+02:00,113,105,"Gesuche - Gartenweg 4, Glattfelden ZH, MFH",17.5175,1,
2351,139.0,KbInvoice,2022-10-14T00:00:00+02:00,97,113,"Gesuche - Gartenweg 4, Glattfelden ZH, MFH",0.02,1,
2352,140.0,KbInvoice,2022-10-14T00:00:00+02:00,113,222,"Hofstr.2, Dachaufbau, Höri",70.0,1,
2353,140.0,KbInvoice,2022-10-14T00:00:00+02:00,113,105,"Hofstr.2, Dachaufbau, Höri",5.39,1,
2354,140.0,KbInvoice,2022-10-14T00:00:00+02:00,113,97,"Hofstr.2, Dachaufbau, Höri",0.01,1,
2363,90.0,KbInvoice,2022-09-23T00:00:00+02:00,113,150,"GEAK®Plus, EFH, Kt. AG - Staldenstr.17, Untersiggenthal AG",1977.715877,1,
2364,90.0,KbInvoice,2022-09-23T00:00:00+02:00,113,150,"GEAK®Plus, EFH, Kt. AG - Staldenstr.17, Untersiggenthal AG",-1000.0,1,
2365,90.0,KbInvoice,2022-09-23T00:00:00+02:00,113,105,"GEAK®Plus, EFH, Kt. AG - Staldenstr.17, Untersiggenthal AG",152.284123,1,
2366,90.0,KbInvoice,2022-09-23T00:00:00+02:00,113,105,"GEAK®Plus, EFH, Kt. AG - Staldenstr.17, Untersiggenthal AG",0.0,1,
2367,,KbBill,2022-09-13T00:00:00+02:00,200,107,(Lieferantenrechnung erstellt) Fortsetzungsbegehren,154.05,1,d732d479-3354-41c5-911f-5a22bb200e74
2369,,KbBill,2022-10-03T00:00:00+02:00,224,107,(Lieferantenrechnung erstellt) Druckgebühren,142.29,1,8c2a8bed-d7c8-44a0-b647-25f2d07feb62
2370,,KbBill,2022-10-03T00:00:00+02:00,112,107,(Lieferantenrechnung erstellt) Druckgebühren,10.96,1,8c2a8bed-d7c8-44a0-b647-25f2d07feb62
2371,,KbBill,2022-10-03T00:00:00+02:00,224,107,(Lieferantenrechnung erstellt) Druckgebühren,101.72,1,c94d0bd7-bc93-4ed8-9523-e5e8638c090a
2372,,KbBill,2022-10-03T00:00:00+02:00,112,107,(Lieferantenrechnung erstellt) Druckgebühren,7.83,1,c94d0bd7-bc93-4ed8-9523-e5e8638c090a
2373,,KbBill,2022-10-17T00:00:00+02:00,202,107,(Lieferantenrechnung erstellt) Drucker Miete Q4 22,209.98,1,97cd4e9f-29c8-4a8b-a3be-e02ff81195e9
2374,,KbBill,2022-10-17T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Drucker Miete Q4 22,16.17,1,97cd4e9f-29c8-4a8b-a3be-e02ff81195e9
2375,,KbBill,2022-10-06T00:00:00+02:00,202,107,(Lieferantenrechnung erstellt) Druckgebühren,93.41,1,5007e5a2-e098-481b-8e36-54f8bef3cc6e
2376,,KbBill,2022-10-06T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Druckgebühren,7.19,1,5007e5a2-e098-481b-8e36-54f8bef3cc6e
2377,,KbBill,2022-10-04T00:00:00+02:00,208,107,(Lieferantenrechnung erstellt) TelefonNr / Sep 22,29.39,1,94190e02-b83c-4355-b137-838b23982fc6
2378,,KbBill,2022-10-04T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) TelefonNr / Sep 22,2.26,1,94190e02-b83c-4355-b137-838b23982fc6
2379,,KbBill,2022-08-05T00:00:00+02:00,208,107,(Lieferantenrechnung erstellt) TelefonNr / Jul 22,26.56,1,25fe0868-f246-456c-ae34-e9d6ba6dcd48
2380,,KbBill,2022-08-05T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) TelefonNr / Jul 22,2.04,1,25fe0868-f246-456c-ae34-e9d6ba6dcd48
2381,,KbBill,2022-10-10T00:00:00+02:00,206,107,(Lieferantenrechnung erstellt) Okt 22,53.39,1,4dbc500a-5b17-4f7f-a194-d43243090d00
2382,,KbBill,2022-10-10T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Okt 22,4.11,1,4dbc500a-5b17-4f7f-a194-d43243090d00
2383,,,2022-01-05T00:00:00+01:00,107,115,,67.35,1,
2384,,,2022-01-10T00:00:00+01:00,115,113,,1480.0,1,
2385,399.0,KbClientAccountEntry,2022-09-22T00:00:00+02:00,115,113,Zahlungseingang,1000.0,1,
2386,400.0,KbClientAccountEntry,2022-09-23T00:00:00+02:00,115,113,Zahlungseingang,2584.8,1,
2387,401.0,KbClientAccountEntry,2022-09-23T00:00:00+02:00,115,113,Zahlungseingang,2692.5,1,
2388,402.0,KbClientAccountEntry,2022-09-23T00:00:00+02:00,115,113,Zahlungseingang,226.15,1,
2389,403.0,KbClientAccountEntry,2022-09-26T00:00:00+02:00,115,113,Zahlungseingang,226.15,1,
2390,404.0,KbClientAccountEntry,2022-09-26T00:00:00+02:00,115,113,Zahlungseingang,207.3,1,
2391,405.0,KbClientAccountEntry,2022-09-29T00:00:00+02:00,115,113,Zahlungseingang,1000.0,1,
2392,406.0,KbClientAccountEntry,2022-09-30T00:00:00+02:00,115,113,Zahlungseingang,2810.95,1,
2393,407.0,KbClientAccountEntry,2022-09-30T00:00:00+02:00,115,113,Zahlungseingang,673.15,1,
2394,408.0,KbClientAccountEntry,2022-10-10T00:00:00+02:00,115,113,Zahlungseingang,1130.0,1,
2395,,,2022-01-11T00:00:00+01:00,107,115,,641.05,1,
2396,,,2022-01-11T00:00:00+01:00,107,115,,27.25,1,
2397,,,2022-01-11T00:00:00+01:00,107,115,,10.4,1,
2398,,,2022-01-13T00:00:00+01:00,115,113,,99.25,1,
2399,,,2022-01-13T00:00:00+01:00,232,115,Coop Restaurant,49.7,1,
2402,,KbExpense,2022-01-13T00:00:00+01:00,235,115,Raumartikel,117.41,1,2b51fbf1-1709-4875-a6a9-ef363d566c8f
2403,,KbExpense,2022-01-13T00:00:00+01:00,111,115,Raumartikel,9.04,1,2b51fbf1-1709-4875-a6a9-ef363d566c8f
2404,,,2022-01-14T00:00:00+01:00,228,115,Parking,1.0,1,
2405,,,2022-01-14T00:00:00+01:00,107,115,,62.05,1,
2406,,,2022-01-14T00:00:00+01:00,107,115,Lizenz CAD 22,3877.2,1,
2407,,,2022-01-17T00:00:00+01:00,115,113,,150.8,1,
2408,,,2022-01-17T00:00:00+01:00,115,113,,169.65,1,
2409,,,2022-01-17T00:00:00+01:00,115,113,,358.1,1,
2410,,,2022-01-17T00:00:00+01:00,115,113,,94.25,1,
2411,,,2022-01-17T00:00:00+01:00,115,113,,75.4,1,
2412,,,2021-12-16T00:00:00+01:00,209,135,Google Ads GEAK,371.64,1,
2413,,,2021-12-20T00:00:00+01:00,194,135,Soft Car Wash AG,25.0,1,
2414,,,2022-01-20T00:00:00+01:00,135,115,LSV Kreditkarte,396.65,1,
2415,,,2022-01-21T00:00:00+01:00,107,115,,2539.0,1,
2416,,,2022-01-24T00:00:00+01:00,172,115,Lohn Kevin,5500.0,1,
2417,,,2022-01-24T00:00:00+01:00,115,113,,2300.0,1,
2418,,,2022-01-25T00:00:00+01:00,236,115,Mietkaution Ennetbaden,3500.0,1,
2419,,,2022-01-28T00:00:00+01:00,107,115,,64.4,1,
2420,,KbClientAccountEntry,2022-01-28T00:00:00+01:00,107,115,(Zahlung erstellt),49.0,1,2def2cef-ef31-47ff-963c-b90e705b1345
2421,,KbClientAccountEntry,2022-01-28T00:00:00+01:00,107,115,(Zahlung erstellt),29.7,1,3ea9bd6d-a3c2-480b-bdd1-978841de808c
2422,,KbClientAccountEntry,2022-01-28T00:00:00+01:00,107,115,(Zahlung erstellt),796.9,1,167aff81-b2a3-4137-9b53-73607c2115ae
2423,,,2022-01-28T00:00:00+01:00,135,115,,190.5,1,
2424,,KbExpense,2022-01-28T00:00:00+01:00,190,115,Parkplatz,130.0,1,b38cc187-74d6-4f9c-bcfe-da07d1074607
2425,,KbExpense,2022-01-28T00:00:00+01:00,111,115,Parkplatz,0.0,1,b38cc187-74d6-4f9c-bcfe-da07d1074607
2426,,KbExpense,2022-01-31T00:00:00+01:00,214,115,Kontoführung,5.0,1,bc759988-3e14-4dc7-b667-b25e5f68d892
2427,,KbExpense,2022-01-31T00:00:00+01:00,111,115,Kontoführung,0.0,1,bc759988-3e14-4dc7-b667-b25e5f68d892
2428,,KbBill,2022-01-03T00:00:00+01:00,195,107,(Lieferantenrechnung erstellt) Benzin,138.53,1,3c3dddca-65b5-4145-885e-8ff1ee31655d
2429,,KbBill,2022-01-03T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Benzin,10.67,1,3c3dddca-65b5-4145-885e-8ff1ee31655d
2430,,KbBill,2022-01-03T00:00:00+01:00,232,107,(Lieferantenrechnung erstellt) Tankstelle,9.61,1,3c3dddca-65b5-4145-885e-8ff1ee31655d
2431,,KbBill,2022-01-03T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Tankstelle,0.24,1,3c3dddca-65b5-4145-885e-8ff1ee31655d
2432,,KbClientAccountEntry,2022-01-31T00:00:00+01:00,107,115,(Zahlung erstellt),159.05,1,0492ae78-5296-40c5-9a4f-2d6b1ba644af
2433,144.0,KbInvoice,2022-10-21T00:00:00+02:00,113,150,"GEAK+ Pfarrgasse 6, Herrliberg ZH, EFH",1949.860724,1,
2434,144.0,KbInvoice,2022-10-21T00:00:00+02:00,113,150,"GEAK+ Pfarrgasse 6, Herrliberg ZH, EFH",-1000.0,1,
2435,144.0,KbInvoice,2022-10-21T00:00:00+02:00,113,105,"GEAK+ Pfarrgasse 6, Herrliberg ZH, EFH",150.139276,1,
2436,144.0,KbInvoice,2022-10-21T00:00:00+02:00,113,105,"GEAK+ Pfarrgasse 6, Herrliberg ZH, EFH",0.0,1,
2439,24.0,KbInvoice,2022-05-31T00:00:00+02:00,113,101,GEAK®Plus - Energetische Gebäudeanalyse,3871.866295,1,
2440,24.0,KbInvoice,2022-05-31T00:00:00+02:00,101,113,GEAK®Plus - Energetische Gebäudeanalyse,193.593315,1,
2441,24.0,KbInvoice,2022-05-31T00:00:00+02:00,113,101,GEAK®Plus - Energetische Gebäudeanalyse,-1500.0,1,
2442,24.0,KbInvoice,2022-05-31T00:00:00+02:00,101,113,GEAK®Plus - Energetische Gebäudeanalyse,-75.0,1,
2443,24.0,KbInvoice,2022-05-31T00:00:00+02:00,113,105,GEAK®Plus - Energetische Gebäudeanalyse,283.227019,1,
2444,24.0,KbInvoice,2022-05-31T00:00:00+02:00,113,105,GEAK®Plus - Energetische Gebäudeanalyse,0.0,1,
2445,24.0,KbInvoice,2022-05-31T00:00:00+02:00,97,113,GEAK®Plus - Energetische Gebäudeanalyse,0.01,1,
2446,421.0,KbClientAccountEntry,2022-06-30T00:00:00+02:00,115,113,Zahlungseingang,2536.5,1,
2447,29.0,KbInvoice,2022-06-02T00:00:00+02:00,113,101,"GEAK®Plus, MFH, Kt. ZG - Dammstr.10, Zug",3203.342618,1,
2448,29.0,KbInvoice,2022-06-02T00:00:00+02:00,113,101,"GEAK®Plus, MFH, Kt. ZG - Dammstr.10, Zug",-1500.0,1,
2449,29.0,KbInvoice,2022-06-02T00:00:00+02:00,113,105,"GEAK®Plus, MFH, Kt. ZG - Dammstr.10, Zug",246.657382,1,
2450,29.0,KbInvoice,2022-06-02T00:00:00+02:00,113,105,"GEAK®Plus, MFH, Kt. ZG - Dammstr.10, Zug",0.0,1,
2452,36.0,KbInvoice,2022-06-15T00:00:00+02:00,113,150,"GEAK®Plus, EFH, Kt. BL",1949.860724,1,
2453,36.0,KbInvoice,2022-06-15T00:00:00+02:00,113,150,"GEAK®Plus, EFH, Kt. BL",-1000.0,1,
2454,36.0,KbInvoice,2022-06-15T00:00:00+02:00,113,105,"GEAK®Plus, EFH, Kt. BL",150.139276,1,
2455,36.0,KbInvoice,2022-06-15T00:00:00+02:00,113,105,"GEAK®Plus, EFH, Kt. BL",0.0,1,
2456,425.0,KbClientAccountEntry,2022-07-04T00:00:00+02:00,115,113,Zahlungseingang,1100.0,1,
2457,54.0,KbInvoice,2022-07-13T00:00:00+02:00,113,150,"GEAK+ Hofackerstrasse 12, 8545 Rickenbach, ZH, EFH",1949.860724,1,
2458,54.0,KbInvoice,2022-07-13T00:00:00+02:00,113,150,"GEAK+ Hofackerstrasse 12, 8545 Rickenbach, ZH, EFH",-1000.0,1,
2459,54.0,KbInvoice,2022-07-13T00:00:00+02:00,113,105,"GEAK+ Hofackerstrasse 12, 8545 Rickenbach, ZH, EFH",150.139276,1,
2460,54.0,KbInvoice,2022-07-13T00:00:00+02:00,113,105,"GEAK+ Hofackerstrasse 12, 8545 Rickenbach, ZH, EFH",0.0,1,
2461,427.0,KbClientAccountEntry,2022-07-25T00:00:00+02:00,115,113,Zahlungseingang,1100.0,1,
2462,60.0,KbInvoice,2022-07-22T00:00:00+02:00,113,150,"GEAK®Plus, EFH, Kt. AG",1949.860724,1,
2463,60.0,KbInvoice,2022-07-22T00:00:00+02:00,113,150,"GEAK®Plus, EFH, Kt. AG",-1000.0,1,
2464,60.0,KbInvoice,2022-07-22T00:00:00+02:00,113,105,"GEAK®Plus, EFH, Kt. AG",150.139276,1,
2465,60.0,KbInvoice,2022-07-22T00:00:00+02:00,113,105,"GEAK®Plus, EFH, Kt. AG",0.0,1,
2466,429.0,KbClientAccountEntry,2022-08-02T00:00:00+02:00,115,113,Zahlungseingang,1100.0,1,
2467,61.0,KbInvoice,2022-08-22T00:00:00+02:00,113,150,"GA - Aspstr.15, Seuzach",6304.549675,1,
2468,61.0,KbInvoice,2022-08-22T00:00:00+02:00,113,150,"GA - Aspstr.15, Seuzach",-1500.0,1,
2469,61.0,KbInvoice,2022-08-22T00:00:00+02:00,113,105,"GA - Aspstr.15, Seuzach",485.450325,1,
2470,61.0,KbInvoice,2022-08-22T00:00:00+02:00,113,105,"GA - Aspstr.15, Seuzach",0.0,1,
2471,431.0,KbClientAccountEntry,2022-09-19T00:00:00+02:00,115,113,Zahlungseingang,5290.0,1,
